Year,Competition,Location,Gender,Phase,Gate,BIB,Ramp Position,Action,Order,Final Position,Upstream Tactic,Athlete Name,Faults,Contest Statistics,Video Link
2025,WC4,Tacen,W,QF3,Finish,Y,,Finish,1,1,,,,,
2025,WC4,Tacen,W,QF3,Finish,R,,Finish,2,2,,,,,
2025,WC4,Tacen,W,QF3,Finish,G,,Finish,3,3,,,,,
2025,WC4,Tacen,W,QF3,Finish,B,,Finish,4,4,,,,,
2025,WC4,Tacen,W,QF4,Ramp,Y,4,Assigned,,,,NAGASU Momoka,,,
2025,WC4,Tacen,W,QF4,Ramp,G,3,Assigned,,,,VUITTON Emma,,,
2025,WC4,Tacen,W,QF4,Ramp,R,2,Assigned,,,,ZWOLINSKA Klaudia,,,
2025,WC4,Tacen,W,QF4,Ramp,B,1,Assigned,,,,DORIA Monica,,,
2025,WC4,Tacen,W,QF4,Gate 1,R,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,QF4,Gate 1,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,QF4,Gate 1,B,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,QF4,Gate 1,G,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,QF4,Gate 2,R,,Left-Up,1,,Left-Up,,,,
2025,WC4,Tacen,W,QF4,Gate 2,Y,,Right-Up,2,,SPLIT,,,,
2025,WC4,Tacen,W,QF4,Gate 2,B,,Left-Up,3,,SPLIT,,,,
2025,WC4,Tacen,W,QF4,Gate 2,G,,Right-Up,4,,SPLIT,,,,
2025,WC4,Tacen,W,QF4,Gate 3,R,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,QF4,Gate 3,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,QF4,Gate 3,B,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,QF4,Gate 3,G,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,QF4,Gate 4,R,,Down-Right,1,,,,,,
2025,WC4,Tacen,W,QF4,Gate 4,Y,,Down-Right,2,,,,,,
2025,WC4,Tacen,W,QF4,Gate 4,B,,Down-Right,3,,,,,,
2025,WC4,Tacen,W,QF4,Gate 4,G,,Down-Right,4,,,,,,
2025,WC4,Tacen,W,QF4,Gate 5,R,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,QF4,Gate 5,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,QF4,Gate 5,B,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,QF4,Gate 5,G,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,QF4,Gate 6,R,,Left-Up,1,,Left-Up,,,,
2025,WC4,Tacen,W,QF4,Gate 6,Y,,Right-Up,2,,SPLIT,,,,
2025,WC4,Tacen,W,QF4,Gate 6,B,,Right-Up,3,,FOLLOW,,,,
2025,WC4,Tacen,W,QF4,Gate 6,G,,Left-Up,4,,SPLIT,,,,
2025,WC4,Tacen,W,QF4,Course,R,,Roll,1,,,,,,
2025,WC4,Tacen,W,QF4,Course,Y,,Roll,2,,,,,,
2025,WC4,Tacen,W,QF4,Course,B,,Roll,3,,,,FLT,,
2025,WC4,Tacen,W,QF4,Course,G,,Roll,4,,,,,,
2025,WC4,Tacen,W,QF4,Gate 7,R,,Down-Right,1,,,,,,
2025,WC4,Tacen,W,QF4,Gate 7,B,,Down-Right,2,,,,,,
2025,WC4,Tacen,W,QF4,Gate 7,G,,Down-Right,3,,,,,,
2025,WC4,Tacen,W,QF4,Gate 8,R,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,QF4,Gate 8,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,QF4,Gate 8,B,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,QF4,Gate 8,G,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,QF4,Finish,R,,Finish,1,1,,,,,
2025,WC4,Tacen,W,QF4,Finish,Y,,Finish,2,2,,,,,
2025,WC4,Tacen,W,QF4,Finish,B,,Finish,3,4,,,,,
2025,WC4,Tacen,W,QF4,Finish,G,,Finish,4,3,,,,,
2025,WC4,Tacen,W,SF1,Ramp,Y,4,Assigned,,,,HERZOG Andrea,,,
2025,WC4,Tacen,W,SF1,Ramp,B,3,Assigned,,,,CHOURRAUT Maialen,,,
2025,WC4,Tacen,W,SF1,Ramp,R,2,Assigned,,,,PRIGENT Camille,,,
2025,WC4,Tacen,W,SF1,Ramp,G,1,Assigned,,,,WOODS Kimberley,,,
2025,WC4,Tacen,W,SF1,Gate 1,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,SF1,Gate 1,G,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,SF1,Gate 1,R,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,SF1,Gate 1,Y,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,SF1,Gate 2,B,,Left-Up,1,,Left-Up,,,,
2025,WC4,Tacen,W,SF1,Gate 2,G,,Right-Up,2,,SPLIT,,,,
2025,WC4,Tacen,W,SF1,Gate 2,R,,Right-Up,3,,FOLLOW,,,,
2025,WC4,Tacen,W,SF1,Gate 2,Y,,Left-Up,4,,SPLIT,,,,
2025,WC4,Tacen,W,SF1,Gate 3,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,SF1,Gate 3,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,SF1,Gate 3,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,SF1,Gate 3,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,SF1,Gate 4,B,,Down-Right,1,,,,,,
2025,WC4,Tacen,W,SF1,Gate 4,Y,,Down-Right,2,,,,,,
2025,WC4,Tacen,W,SF1,Gate 4,G,,Down-Right,3,,,,,,
2025,WC4,Tacen,W,SF1,Gate 4,R,,Down-Right,4,,,,,,
2025,WC4,Tacen,W,SF1,Gate 5,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,SF1,Gate 5,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,SF1,Gate 5,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,SF1,Gate 5,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,SF1,Gate 6,B,,Left-Up,1,,Left-Up,,,,
2025,WC4,Tacen,W,SF1,Gate 6,Y,,Left-Up,2,,FOLLOW,,,,
2025,WC4,Tacen,W,SF1,Gate 6,G,,Left-Up,3,,FOLLOW,,,,
2025,WC4,Tacen,W,SF1,Gate 6,R,,Left-Up,4,,FOLLOW,,,,
2025,WC4,Tacen,W,SF1,Course,B,,Roll,1,,,,,,
2025,WC4,Tacen,W,SF1,Course,Y,,Roll,2,,,,,,
2025,WC4,Tacen,W,SF1,Course,G,,Roll,3,,,,,,
2025,WC4,Tacen,W,SF1,Course,R,,Roll,4,,,,,,
2025,WC4,Tacen,W,SF1,Gate 7,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,SF1,Gate 7,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,SF1,Gate 7,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,SF1,Gate 7,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,SF1,Gate 8,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,SF1,Gate 8,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,SF1,Gate 8,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,SF1,Gate 8,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,SF1,Finish,B,,Finish,1,1,,,,,
2025,WC4,Tacen,W,SF1,Finish,Y,,Finish,2,2,,,,,
2025,WC4,Tacen,W,SF1,Finish,G,,Finish,3,3,,,,,
2025,WC4,Tacen,W,SF1,Finish,R,,Finish,4,4,,,,,
2025,WC4,Tacen,W,SF2,Ramp,B,4,Assigned,,,,SETCHELL Nikita,,,
2025,WC4,Tacen,W,SF2,Ramp,G,3,Assigned,,,,BAYN Nele,,,
2025,WC4,Tacen,W,SF2,Ramp,R,2,Assigned,,,,ZWOLINSKA Klaudia,,,
2025,WC4,Tacen,W,SF2,Ramp,Y,1,Assigned,,,,NAGASU Momoka,,,
2025,WC4,Tacen,W,SF2,Gate 1,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,SF2,Gate 1,R,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,SF2,Gate 1,Y,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,SF2,Gate 1,G,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,SF2,Gate 2,B,,Left-Up,1,,Left-Up,,,,
2025,WC4,Tacen,W,SF2,Gate 2,R,,Left-Up,2,,FOLLOW,,,,
2025,WC4,Tacen,W,SF2,Gate 2,Y,,Right-Up,3,,SPLIT,,,,
2025,WC4,Tacen,W,SF2,Gate 2,G,,Left-Up,4,,SPLIT,,,,
2025,WC4,Tacen,W,SF2,Gate 3,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,SF2,Gate 3,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,SF2,Gate 3,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,SF2,Gate 3,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,SF2,Gate 4,B,,Down-Right,1,,,,,,
2025,WC4,Tacen,W,SF2,Gate 4,Y,,Down-Right,2,,,,,,
2025,WC4,Tacen,W,SF2,Gate 4,G,,Down-Right,3,,,,,,
2025,WC4,Tacen,W,SF2,Gate 4,R,,Down-Right,4,,,,,,
2025,WC4,Tacen,W,SF2,Gate 5,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,SF2,Gate 5,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,SF2,Gate 5,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,SF2,Gate 5,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,SF2,Gate 6,B,,Left-Up,1,,Left-Up,,,,
2025,WC4,Tacen,W,SF2,Gate 6,Y,,Right-Up,2,,SPLIT,,,,
2025,WC4,Tacen,W,SF2,Gate 6,G,,Left-Up,3,,SPLIT,,,,
2025,WC4,Tacen,W,SF2,Gate 6,R,,Left-Up,4,,FOLLOW,,,,
2025,WC4,Tacen,W,SF2,Course,B,,Roll,1,,,,,,
2025,WC4,Tacen,W,SF2,Course,Y,,Roll,2,,,,,,
2025,WC4,Tacen,W,SF2,Course,G,,Roll,3,,,,,,
2025,WC4,Tacen,W,SF2,Course,R,,Roll,4,,,,,,
2025,WC4,Tacen,W,SF2,Gate 7,B,,Down-Right,1,,,,,,
2025,WC4,Tacen,W,SF2,Gate 7,Y,,Down-Right,2,,,,,,
2025,WC4,Tacen,W,SF2,Gate 7,G,,Down-Right,3,,,,,,
2025,WC4,Tacen,W,SF2,Gate 7,R,,Down-Right,4,,,,,,
2025,WC4,Tacen,W,SF2,Gate 8,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,SF2,Gate 8,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,SF2,Gate 8,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,SF2,Gate 8,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,SF2,Finish,B,,Finish,1,1,,,,,
2025,WC4,Tacen,W,SF2,Finish,Y,,Finish,2,2,,,,,
2025,WC4,Tacen,W,SF2,Finish,G,,Finish,3,3,,,,,
2025,WC4,Tacen,W,SF2,Finish,R,,Finish,4,4,,,,,
2025,WC4,Tacen,W,Final,Ramp,R,4,Assigned,,,,SETCHELL Nikita,,,
2025,WC4,Tacen,W,Final,Ramp,B,3,Assigned,,,,HERZOG Andrea,,,
2025,WC4,Tacen,W,Final,Ramp,G,2,Assigned,,,,CHOURRAUT Maialen,,,
2025,WC4,Tacen,W,Final,Ramp,Y,1,Assigned,,,,NAGASU Momoka,,,
2025,WC4,Tacen,W,Final,Gate 1,G,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,Final,Gate 1,R,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,Final,Gate 1,Y,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,Final,Gate 1,B,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,Final,Gate 2,G,,Left-Up,1,,Left-Up,,FLT,,
2025,WC4,Tacen,W,Final,Gate 2,R,,Left-Up,2,,FOLLOW,,,,
2025,WC4,Tacen,W,Final,Gate 2,B,,Right-Up,3,,SPLIT,,,,
2025,WC4,Tacen,W,Final,Gate 2,Y,,Right-Up,4,,FOLLOW,,,,
2025,WC4,Tacen,W,Final,Gate 3,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,Final,Gate 3,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,Final,Gate 3,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,Final,Gate 3,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,Final,Gate 4,B,,Down-Right,1,,,,,,
2025,WC4,Tacen,W,Final,Gate 4,Y,,Down-Right,2,,,,,,
2025,WC4,Tacen,W,Final,Gate 4,G,,Down-Right,3,,,,,,
2025,WC4,Tacen,W,Final,Gate 4,R,,Down-Right,4,,,,,,
2025,WC4,Tacen,W,Final,Gate 5,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,Final,Gate 5,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,Final,Gate 5,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,Final,Gate 5,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,Final,Gate 6,B,,Left-Up,1,,Left-Up,,,,
2025,WC4,Tacen,W,Final,Gate 6,Y,,Right-Up,2,,SPLIT,,,,
2025,WC4,Tacen,W,Final,Gate 6,G,,Right-Up,3,,FOLLOW,,,,
2025,WC4,Tacen,W,Final,Gate 6,R,,Right-Up,4,,FOLLOW,,,,
2025,WC4,Tacen,W,Final,Course,B,,Roll,1,,,,,,
2025,WC4,Tacen,W,Final,Course,Y,,Roll,2,,,,,,
2025,WC4,Tacen,W,Final,Course,G,,Roll,3,,,,,,
2025,WC4,Tacen,W,Final,Course,R,,Roll,4,,,,,,
2025,WC4,Tacen,W,Final,Gate 7,B,,Down-Right,1,,,,,,
2025,WC4,Tacen,W,Final,Gate 7,Y,,Down-Right,2,,,,,,
2025,WC4,Tacen,W,Final,Gate 7,G,,Down-Right,3,,,,,,
2025,WC4,Tacen,W,Final,Gate 7,R,,Down-Right,4,,,,,,
2025,WC4,Tacen,W,Final,Gate 8,B,,Down-Left,1,,,,,,
2025,WC4,Tacen,W,Final,Gate 8,Y,,Down-Left,2,,,,,,
2025,WC4,Tacen,W,Final,Gate 8,G,,Down-Left,3,,,,,,
2025,WC4,Tacen,W,Final,Gate 8,R,,Down-Left,4,,,,,,
2025,WC4,Tacen,W,Final,Finish,B,,Finish,1,1,,,,,
2025,WC4,Tacen,W,Final,Finish,Y,,Finish,2,2,,,,,
2025,WC4,Tacen,W,Final,Finish,G,,Finish,3,4,,,,,
2025,WC4,Tacen,W,Final,Finish,R,,Finish,4,3,,,,,
2025,WC5,Augsburg,M,H1,Ramp,G,4,Assigned,,,,QUAN Xin,,,
2025,WC5,Augsburg,M,H1,Ramp,R,3,Assigned,,,,MADORE Mathurin,,,
2025,WC5,Augsburg,M,H1,Ramp,B,2,Assigned,,,,HEGGE Noah,,,
2025,WC5,Augsburg,M,H1,Ramp,Y,1,Assigned,,,,SKUBIK David,,,
2025,WC5,Augsburg,M,H1,Gate 1,R,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H1,Gate 1,B,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H1,Gate 1,G,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H1,Gate 1,Y,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H1,Gate 2,R,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H1,Gate 2,B,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H1,Gate 2,G,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H1,Gate 2,Y,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H1,Gate 3,R,,Down-Right,1,,,,,,
2025,WC5,Augsburg,M,H1,Gate 3,B,,Down-Right,2,,,,,,
2025,WC5,Augsburg,M,H1,Gate 3,G,,Down-Right,3,,,,,,
2025,WC5,Augsburg,M,H1,Gate 3,Y,,Down-Right,4,,,,,,
2025,WC5,Augsburg,M,H1,Course,R,,Roll,1,,,,,,
2025,WC5,Augsburg,M,H1,Course,B,,Roll,2,,,,,,
2025,WC5,Augsburg,M,H1,Course,G,,Roll,3,,,,,,
2025,WC5,Augsburg,M,H1,Course,Y,,Roll,4,,,,,,
2025,WC5,Augsburg,M,H1,Gate 4,R,,Down-Right,1,,,,,,
2025,WC5,Augsburg,M,H1,Gate 4,B,,Down-Right,2,,,,,,
2025,WC5,Augsburg,M,H1,Gate 4,G,,Down-Right,3,,,,,,
2025,WC5,Augsburg,M,H1,Gate 4,Y,,Down-Right,4,,,,,,
2025,WC5,Augsburg,M,H1,Gate 5,R,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H1,Gate 5,B,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H1,Gate 5,G,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H1,Gate 5,Y,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H1,Gate 6,R,,Left-Up,1,,Left-Up,,,,
2025,WC5,Augsburg,M,H1,Gate 6,B,,Right-Up,2,,SPLIT,,,,
2025,WC5,Augsburg,M,H1,Gate 6,G,,Left-Up,3,,SPLIT,,,,
2025,WC5,Augsburg,M,H1,Gate 6,Y,,Left-Up,4,,FOLLOW,,,,
2025,WC5,Augsburg,M,H1,Gate 7,R,,Right-Up,1,,Right-Up,,,,
2025,WC5,Augsburg,M,H1,Gate 7,B,,Left-Up,2,,SPLIT,,,,
2025,WC5,Augsburg,M,H1,Gate 7,G,,Left-Up,3,,FOLLOW,,,,
2025,WC5,Augsburg,M,H1,Gate 7,Y,,Right-Up,4,,SPLIT,,,,
2025,WC5,Augsburg,M,H1,Finish,R,,Finish,1,1,,,,,
2025,WC5,Augsburg,M,H1,Finish,B,,Finish,2,2,,,,,
2025,WC5,Augsburg,M,H1,Finish,G,,Finish,3,3,,,,,
2025,WC5,Augsburg,M,H1,Finish,Y,,Finish,4,4,,,,,
2025,WC5,Augsburg,M,H2,Ramp,B,4,Assigned,,,,LONG Kyler,,,
2025,WC5,Augsburg,M,H2,Ramp,G,3,Assigned,,,,ROHRER Jan,,,
2025,WC5,Augsburg,M,H2,Ramp,R,2,Assigned,,,,NOVAK Matyas,,,
2025,WC5,Augsburg,M,H2,Ramp,Y,1,Assigned,,,,RUDORFER Martin,,,
2025,WC5,Augsburg,M,H2,Gate 1,B,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H2,Gate 1,G,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H2,Gate 1,Y,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H2,Gate 1,R,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H2,Gate 2,Y,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H2,Gate 2,R,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H2,Gate 2,B,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H2,Gate 2,G,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H2,Gate 3,Y,,Down-Right,1,,,,,,
2025,WC5,Augsburg,M,H2,Gate 3,R,,Down-Right,2,,,,,,
2025,WC5,Augsburg,M,H2,Gate 3,B,,Down-Right,3,,,,,,
2025,WC5,Augsburg,M,H2,Gate 3,G,,Down-Right,4,,,,,,
2025,WC5,Augsburg,M,H2,Course,Y,,Roll,1,,,,,,
2025,WC5,Augsburg,M,H2,Course,R,,Roll,2,,,,,,
2025,WC5,Augsburg,M,H2,Course,B,,Roll,3,,,,,,
2025,WC5,Augsburg,M,H2,Course,G,,Roll,4,,,,,,
2025,WC5,Augsburg,M,H2,Gate 4,Y,,Down-Right,1,,,,,,
2025,WC5,Augsburg,M,H2,Gate 4,R,,Down-Right,2,,,,,,
2025,WC5,Augsburg,M,H2,Gate 4,B,,Down-Right,3,,,,,,
2025,WC5,Augsburg,M,H2,Gate 4,G,,Down-Right,4,,,,,,
2025,WC5,Augsburg,M,H2,Gate 5,Y,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H2,Gate 5,R,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H2,Gate 5,B,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H2,Gate 5,G,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H2,Gate 6,Y,,Right-Up,1,,Right-Up,,,,
2025,WC5,Augsburg,M,H2,Gate 6,B,,Right-Up,2,,FOLLOW,,,,
2025,WC5,Augsburg,M,H2,Gate 6,G,,Right-Up,3,,FOLLOW,,,,
2025,WC5,Augsburg,M,H2,Gate 6,R,,Left-Up,4,,SPLIT,,,,
2025,WC5,Augsburg,M,H2,Gate 7,G,,Right-Up,1,,Right-Up,,,,
2025,WC5,Augsburg,M,H2,Gate 7,Y,,Right-Up,2,,FOLLOW,,,,
2025,WC5,Augsburg,M,H2,Gate 7,R,,Left-Up,3,,SPLIT,,,,
2025,WC5,Augsburg,M,H2,Gate 7,B,,Left-Up,4,,FOLLOW,,,,
2025,WC5,Augsburg,M,H2,Finish,R,,Finish,1,1,,,,,
2025,WC5,Augsburg,M,H2,Finish,G,,Finish,2,2,,,,,
2025,WC5,Augsburg,M,H2,Finish,B,,Finish,3,3,,,,,
2025,WC5,Augsburg,M,H2,Finish,Y,,Finish,4,4,,,,,
2025,WC5,Augsburg,M,H3,Ramp,B,4,Assigned,,,,OSCHMAUTZ Felix,,,
2025,WC5,Augsburg,M,H3,Ramp,G,3,Assigned,,,,ROELLER Tillmann,,,
2025,WC5,Augsburg,M,H3,Ramp,Y,2,Assigned,,,,AUBERTIN Maxime,,,
2025,WC5,Augsburg,M,H3,Ramp,R,1,Assigned,,,,CLARKE Joseph,,,
2025,WC5,Augsburg,M,H3,Gate 1,R,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H3,Gate 1,G,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H3,Gate 1,B,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H3,Gate 1,Y,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H3,Gate 2,R,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H3,Gate 2,G,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H3,Gate 2,B,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H3,Gate 2,Y,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H3,Gate 3,R,,Down-Right,1,,,,,,
2025,WC5,Augsburg,M,H3,Gate 3,B,,Down-Right,2,,,,,,
2025,WC5,Augsburg,M,H3,Gate 3,Y,,Down-Right,3,,,,,,
2025,WC5,Augsburg,M,H3,Gate 3,G,,Down-Right,4,,,,,,
2025,WC5,Augsburg,M,H3,Course,R,,Roll,1,,,,,,
2025,WC5,Augsburg,M,H3,Course,B,,Roll,2,,,,,,
2025,WC5,Augsburg,M,H3,Course,Y,,Roll,3,,,,,,
2025,WC5,Augsburg,M,H3,Course,G,,Roll,4,,,,,,
2025,WC5,Augsburg,M,H3,Gate 4,R,,Down-Right,1,,,,,,
2025,WC5,Augsburg,M,H3,Gate 4,B,,Down-Right,2,,,,,,
2025,WC5,Augsburg,M,H3,Gate 4,Y,,Down-Right,3,,,,,,
2025,WC5,Augsburg,M,H3,Gate 4,G,,Down-Right,4,,,,,,
2025,WC5,Augsburg,M,H3,Gate 5,R,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H3,Gate 5,B,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H3,Gate 5,Y,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H3,Gate 5,G,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H3,Gate 6,R,,Left-Up,1,,Left-Up,,,,
2025,WC5,Augsburg,M,H3,Gate 6,B,,Right-Up,2,,SPLIT,,,,
2025,WC5,Augsburg,M,H3,Gate 6,Y,,Right-Up,3,,FOLLOW,,,,
2025,WC5,Augsburg,M,H3,Gate 6,G,,Left-Up,4,,SPLIT,,,,
2025,WC5,Augsburg,M,H3,Gate 7,R,,Left-Up,1,,Left-Up,,,,
2025,WC5,Augsburg,M,H3,Gate 7,Y,,Left-Up,2,,FOLLOW,,,,
2025,WC5,Augsburg,M,H3,Gate 7,B,,Left-Up,3,,FOLLOW,,,,
2025,WC5,Augsburg,M,H3,Gate 7,G,,Left-Up,4,,FOLLOW,,,,
2025,WC5,Augsburg,M,H3,Finish,R,,Finish,1,1,,,,,
2025,WC5,Augsburg,M,H3,Finish,Y,,Finish,2,2,,,,,
2025,WC5,Augsburg,M,H3,Finish,G,,Finish,3,3,,,,,
2025,WC5,Augsburg,M,H3,Finish,B,,Finish,4,4,,,,,
2025,WC5,Augsburg,M,H4,Ramp,G,4,Assigned,,,,RENIA Benjamin,,,
2025,WC5,Augsburg,M,H4,Ramp,Y,3,Assigned,,,,CURTIN Dominic,,,
2025,WC5,Augsburg,M,H4,Ramp,B,2,Assigned,,,,HOCEVAR Ziga LIN,,,
2025,WC5,Augsburg,M,H4,Ramp,R,1,Assigned,,,,OCHOA Manuel,,,
2025,WC5,Augsburg,M,H4,Gate 1,G,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H4,Gate 1,Y,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H4,Gate 1,R,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H4,Gate 1,B,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H4,Gate 2,G,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H4,Gate 2,Y,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H4,Gate 2,R,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H4,Gate 2,B,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H4,Gate 3,G,,Down-Right,1,,,,,,
2025,WC5,Augsburg,M,H4,Gate 3,Y,,Down-Right,2,,,,,,
2025,WC5,Augsburg,M,H4,Gate 3,R,,Down-Right,3,,,,,,
2025,WC5,Augsburg,M,H4,Gate 3,B,,Down-Right,4,,,,,,
2025,WC5,Augsburg,M,H4,Course,G,,Roll,1,,,,,,
2025,WC5,Augsburg,M,H4,Course,Y,,Roll,2,,,,,,
2025,WC5,Augsburg,M,H4,Course,R,,Roll,3,,,,,,
2025,WC5,Augsburg,M,H4,Course,B,,Roll,4,,,,,,
2025,WC5,Augsburg,M,H4,Gate 4,G,,Down-Right,1,,,,,,
2025,WC5,Augsburg,M,H4,Gate 4,Y,,Down-Right,2,,,,,,
2025,WC5,Augsburg,M,H4,Gate 4,R,,Down-Right,3,,,,,,
2025,WC5,Augsburg,M,H4,Gate 4,B,,Down-Right,4,,,,,,
2025,WC5,Augsburg,M,H4,Gate 5,G,,Down-Left,1,,,,,,
2025,WC5,Augsburg,M,H4,Gate 5,Y,,Down-Left,2,,,,,,
2025,WC5,Augsburg,M,H4,Gate 5,R,,Down-Left,3,,,,,,
2025,WC5,Augsburg,M,H4,Gate 5,B,,Down-Left,4,,,,,,
2025,WC5,Augsburg,M,H4,Gate 6,G,,Left-Up,1,,Left-Up,,,,
2025,WC5,Augsburg,M,H4,Gate 6,Y,,Right-Up,2,,SPLIT,,,,
2025,WC5,Augsburg,M,H4,Gate 6,R,,Right-Up,3,,FOLLOW,,,,
2025,WC5,Augsburg,M,H4,Gate 6,B,,Left-Up,4,,SPLIT,,,,
